# xs ys ysn ysd ysdn ys2d ys2dn ysad ysadn
0.52 -0.0222814022255954 -0.0193622037858918 -3.79057149709445 -3.66142967763782 8.51008613869474 8.15364420305702 0.346114908884411 0.346917174879698
0.528 -0.0523248616017744 -0.0483854122887659 -3.71920531739405 -3.59346857176438 9.3260822304513 8.83154272481379 0.34581558897623 0.346645821934452
0.536 -0.0817716278594317 -0.0768435662381858 -3.64144224863179 -3.5202070796187 10.1090567796612 9.47866282128544 0.345272002858616 0.346144515270337
0.544 -0.110571598384087 -0.104695252151351 -3.55755235435882 -3.4418931540356 10.8575555456127 10.0945911945764 0.344508199348237 0.345417942300206
0.552 -0.138676876410491 -0.131901052246862 -3.46781688312409 -3.35877762532457 11.5702369368204 10.6790211961781 0.343517707035238 0.344471113777308
0.56 -0.166041856872151 -0.15842356408954 -3.37252735777908 -3.27111336235076 12.2458743222337 11.2317492077123 0.342306333883383 0.343309347746632
0.568 -0.192623304895453 -0.184227413642833 -3.27198464783533 -3.17915446373316 12.8833579565335 11.7526707362066 0.34088024350307 0.341938253365609
0.576 -0.218380426815157 -0.209279261978552 -3.16649802796739 -3.08315548131583 13.4816965183942 12.2417762558971 0.339245935552782 0.340363714645943
0.584 -0.243274933612817 -0.233547805909887 -3.05638422575759 -2.98337067781198 14.0400182619488 12.6991468285444 0.337410225582584 0.338591874166252
0.592 -0.267271096704439 -0.257003772827835 -2.94196646177129 -2.88005332026534 14.557571783036 13.1249495340448 0.335380224381647 0.336629116803024
0.6 -0.290335796028292 -0.279619910033307 -2.82357348503397 -2.77345501072071 15.0337264031262 13.5194327427313 0.333163316892455 0.334482053525095
0.608 -0.312438560408311 -0.301370968867328 -2.7015386069525 -2.6638250552463 15.467972175112 13.8829212602004 0.330767140754744 0.332157505294488
0.616 -0.333551600192667 -0.322233683949903 -2.57619873668507 -2.5514098722067 15.8599195164049 14.2158113747802 0.328199564542502 0.329662487113973
0.624 -0.353649832190964 -0.342186747844346 -2.44789342091518 -2.43645244044779 16.2092984759971 14.5185658368875 0.325468665757374 0.327004192259241
0.632 -0.372710896956927 -0.36121078146825 -2.31696389092764 -2.31919178782461 16.5159576433266 14.7917087985156 0.322594732604194 0.324189976730987
0.64 -0.390715168486362 -0.379288300574828 -2.1837521198168 -2.19986252028212 16.7798627079108 15.0358207399676 0.31940474048401 0.321227343959628
0.648 -0.407645756422518 -0.396403678629161 -2.04859989258163 -2.07869439148643 17.0010946797989 15.2515334097088 0.316211823323938 0.318123929792831
0.656 -0.423488500882693 -0.412543106403092 -1.9118478917772 -1.95591191280244 17.1798477819195 15.439524801882 0.312887892190115 0.314887487793354
0.664 -0.438231960040892 -0.427694548610072 -1.77383480129997 -1.83173400322307 17.3164270263736 15.6005141946058 0.309441698776033 0.311525874872179
0.672 -0.451867390621602 -0.441847697897381 -1.63489643078409 -1.70637367867653 17.4112454876368 15.735257270692 0.30588207519648 0.308047037279364
0.68 -0.464388721479113 -0.45499392650792 -1.49536486297857 -1.58003777997048 17.4648212864855 15.8445413408712 0.302217912480158 0.304458996972465
0.688 -0.475792520455344 -0.467126235917149 -1.35556762636182 -1.45292673847829 17.4777742992517 15.9291806880292 0.298458139301541 0.30076983837998
0.696 -0.486077954726696 -0.478239204743087 -1.21582689512989 -1.32523437853048 17.45082260773 15.9900120493355 0.294595365334941 0.29698769557479
0.704 -0.495246744867054 -0.488328935218413 -1.07645871856982 -1.19714775534619 17.3847787057192 16.0278902515082 0.290670150887209 0.293120739870272
0.712 -0.503303112869628 -0.497392998503955 -0.937772281699102 -1.06884702722419 17.2805454787613 16.0436840128141 0.28667611370771 0.28917716784944
0.72 -0.510253724384846 -0.50543037911215 -0.800069198917615 -0.940505360610427 17.139111974158 16.0382719237602 0.282622130986233 0.285165189835321
0.728 -0.516107625444911 -0.512441418697689 -0.663642842280102 -0.812288866570422 16.9615489787874 16.0125386168071 0.278517016943244 0.281093018808645
0.736 -0.520876173957967 -0.518427759460412 -0.528777705855318 -0.684356567118167 16.7490044226165 15.9673711338317 0.274369504043322 0.276968859776911
0.744 -0.524572966265928 -0.523392287392913 -0.395748807493767 -0.556860389789993 16.5026986261014 15.9036554984974 0.270188224776271 0.27280089959701
0.752 -0.527213759070057 -0.527339075592181 -0.264821129179327 -0.429945188800553 16.2239194098996 15.822273499164 0.26598169404423 0.268597297251747
0.76 -0.528816387037168 -0.530273327841161 -0.136249096992042 -0.30374879107905 15.91401708547 15.7240996864917 0.261758292190637 0.264366174578927
0.768 -0.529400676406946 -0.532201322652362 -0.0102761015603674 -0.178402065456285 15.5743993452252 15.6099985884725 0.257526248704358 0.260115607450062
0.776 -0.528988354927328 -0.533130357951758 0.112865940268278 -0.0540290132566936 15.206526070912 15.4808221442675 0.253293626629722 0.25585361739428
0.784 -0.527602958450104 -0.533068696567193 0.232956981959035 0.0692531214562153 14.8119040788457 15.3374073569355 0.249068307710551 0.251588163661654
0.792 -0.525269734522936 -0.532025512671546 0.349789201592137 0.191333723728455 14.3920818204986 15.1805741639246 0.244857978293619 0.247327135718899
0.8 -0.522015543316878 -0.53001083931694 0.463167313652696 0.312108663391947 13.9486440567583 15.0111235230577 0.240670116014246 0.243078346169242
0.808 -0.517868756230129 -0.527035517182521 0.572908838169546 0.431480136279983 13.4832065239192 14.8298357106806 0.236511977284044 0.238849524087244
0.816 -0.512859152509313 -0.52311114464473 0.678844327208231 0.549356492662494 12.9974106091567 14.6374688276667 0.232390585598087 0.23464830875842
0.824 -0.507017814228956 -0.518250029265742 0.780817548863776 0.665652054543694 12.4929180528625 14.4347575080727 0.228312720676056 0.230482243812681
0.832 -0.500377019968131 -0.512465140782714 0.878685629036245 0.780286923419806 11.9714056947886 14.2224118244329 0.224255545678816 0.226358771739916
0.84 -0.492970137520413 -0.505770065667975 0.97231915140573 0.893186780043435 11.4345602804655 14.0011163829514 0.220281644797384 0.222285228775418
0.848 -0.484831515969465 -0.498178963318074 1.06160221615307 1.00428267768466 10.8840733438232 13.7715296012108 0.216369945992449 0.218268840142352
0.856 -0.475996377457671 -0.489706523917973 1.14643245809772 1.11351083031758 10.3216361813618 13.5342831604573 0.212526162412392 0.214316715638032
0.864 -0.466500708969403 -0.480367928015484 1.22672102504445 1.22081239709553 9.74893493259156 13.2899816240459 0.208755722285035 0.210435845550467
0.872 -0.456381154443696 -0.470178807830403 1.3023925172457 1.32613326440921 9.16764578078883 13.0392022132331 0.205063763232227 0.206633096891384
0.88 -0.445674907523397 -0.459155210312757 1.37338488899598 1.42942382675024 8.57943028741034 12.7824947311849 0.201455127445267 0.202915209931786
0.888 -0.434419605239344 -0.447313561955058 1.43964931347844 1.53063876752844 7.98593087276228 12.5203816258249 0.197934357714873 0.199288795026033
0.896 -0.422653222918728 -0.434670635354614 1.5011500120815 1.62973684091542 7.38876645474842 12.2533581819747 0.194505694307051 0.195760329710415
0.904 -0.410413970596706 -0.421243517513633 1.55786404949481 1.72668065571041 6.78952825671848 11.9818928331323 0.191173072673921 0.192336156062265
0.912 -0.397740191199515 -0.407049579857225 1.60978109597859 1.82143646214648 6.18977579461322 11.7064275831994 0.187940121986415 0.189022478305788
0.92 -0.384670260755845 -0.39210644994237 1.65690315827889 1.91397394247814 5.59103305275649 11.4273785284839 0.184810164473602 0.185825360650955
0.928 -0.371242490881191 -0.376431984824481 1.69924428073226 2.00426600611406 4.99478485678212 11.1451364703859 0.198011893601586 0.182750725352077
0.936 -0.35749503376727 -0.360044246042412 1.73683021816809 2.09228858998237 4.40247345130843 10.8600676093015 0.197036577783585 0.179804350972944
0.944 -0.343465789895484 -0.342961476177545 1.76969808227404 2.17802046474112 3.81549528908849 10.5725143104603 0.176066877220837 0.176991870845749
0.952 -0.329192318679917 -0.325202076937995 1.79789596314034 2.26144304737279 3.23519803747488 10.28279593263 0.173375996394178 0.174318771711415
0.96 -0.314711752231403 -0.306784588714939 1.82148252774186 2.34254022063052 2.662877807145 9.99120971088588 0.170800146774419 0.171790392529318
0.968 -0.300060712420019 -0.287727671554612 1.84052659715284 2.42129815973426 2.09977660714333 9.69803168493547 0.168340837835587 0.16941192344486
0.976 -0.28527523139885 -0.268050087486621 1.85510670431808 2.49770516664834 1.54708002941115 9.403517664818 0.165999288397269 0.167188404903795
0.984 -0.270390675737227 -0.24777068414679 1.86531063422623 2.57175151220799 1.00591516509716 9.10790422614832 0.163776431650192 0.165124726902716
0.992 -0.255441674296753 -0.226908379630889 1.87123494834582 2.64342928630093 0.477348754076782 8.81140972745224 0.161672920773813 0.163225628365591
